Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"gera service","89","0","90","55.62","0.00","http://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.00","20900000","0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78,0.11","1509750351"
"sites de chat online","88","80","40","64.50","1.23","http://blog.octadesk.com/chat-octadesk-canal-de-atendimento-online/","0.00","0.00","0.90","140000000","0.71,0.43,0.29,0.71,0.57,0.57,1.00,0.57,0.71,0.71,0.29,0.71","1509342978"
"ebook baixar","90","0","90","71.54","0.32","https://www.octadesk.com/materiais-para-helpdesk","0.00","0.00","0.06","616000","1.00,0.82,0.82,0.82,0.82,1.00,1.00,0.64,0.82,0.64,0.64,0.82","1512516334"
"trabalho de atendimento ao cliente","97","0","30","70.02","0.06","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.24","9730000","0.50,0.50,0.50,1.00,0.75,0.25,0.50,0.25,1.00,0.75,0.75,0.75","1513163377"
"planilha check list","73","0","50","69.85","0.00","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.12","226000","0.56,0.22,0.56,0.56,0.78,0.44,0.56,0.78,1.00,0.56,0.78,0.78","1512583419"
"como atender bem os clientes","80","0","40","57.52","1.72","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.09","3720000","0.80,0.80,0.80,0.40,1.00,0.60,0.60,0.40,0.60,0.80,0.80,0.40","1512853888"
"muito mais band","89","0","20","93.00","0.00","https://blog.octadesk.com/octadesk-na-band/","0.00","0.00","0.00","136000000","0.50,0.50,0.25,0.50,0.50,0.50,0.50,0.50,0.75,0.50,1.00,1.00","1511723044"
"caracteristicas de um bom profissional","17","0","210","74.11","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.03","895000","0.36,0.30,0.12,0.30,1.00,0.44,0.44,1.00,0.16,0.16,0.16,0.16","1513328825"
"frases para clientes especiais","37","0","110","76.35","0.00","https://blog.octadesk.com/6-dicas-da-zappos-sobre-atendimento-ao-cliente/","0.00","0.00","0.02","838000","0.55,1.00,0.08,0.02,0.67,0.67,0.67,0.30,0.19,0.19,0.12,0.44","1513576108"
"modelo de planilha de controle","99","0","90","74.65","3.19","https://blog.octadesk.com/planilha-de-controle-de-chamados/","0.00","0.00","0.49","393000","1.00,1.00,1.00,1.00,0.78,1.00,1.00,0.78,1.00,0.56,1.00,0.78","1512469964"
"rwclame aqui","43","0","170","71.63","0.74","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","8790000","0.55,1.00,0.24,1.00,0.67,0.67,0.01,0.30,0.19,0.19,0.03,0.44","1513333614"
"a cliente ou o cliente","39","30","90","66.37","0.00","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.01","47700000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1511170984"
"atendebem","61","0","390","82.92","0.00","https://blog.octadesk.com/saiba-porque-sua-equipe-de-atendimento-nao-atende-bem/","0.00","0.00","0.04","192000","0.20,0.20,0.16,0.16,0.16,0.13,0.16,1.00,0.13,0.09,0.11,0.11","1513255798"
"sistema de os","60","0","110","54.38","2.47","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.73","162000000","0.82,0.82,1.00,0.82,0.82,0.45,0.82,1.00,1.00,1.00,1.00,1.00","1512407607"
"cliente insatisfeito","37","0","210","54.00","0.00","https://blog.octadesk.com/tag/cliente-insatisfeito/","0.00","0.00","0.00","510000","0.55,0.44,0.44,1.00,0.44,0.16,0.30,0.36,0.16,1.00,1.00,0.82","1513357312"
"o que é um checklist","26","0","110","67.52","0.00","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.01","2920000","0.54,0.29,0.03,0.29,0.15,0.44,0.44,1.00,0.15,0.15,0.24,0.24","1513392419"
"band reportagens","82","0","50","78.64","0.00","https://blog.octadesk.com/octadesk-na-band/","0.00","0.00","0.09","354000","1.00,1.00,0.71,1.00,1.00,1.00,1.00,0.71,0.57,0.71,0.57,0.29","1513079931"
"processos da qualidade","94","0","30","72.72","3.74","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.14","40300000","0.40,0.40,0.60,0.80,0.80,0.40,0.40,0.40,0.80,0.60,1.00,0.80","1511797790"
"curso de atendimento ao cliente sebrae","32","0","50","74.74","0.09","https://blog.octadesk.com/sebrae-oferece-curso-gratuito-sobre-atendimento-ao-cliente/","0.00","0.00","0.27","459000","0.56,0.78,0.78,1.00,0.56,0.44,0.44,0.56,0.78,0.56,0.78,0.44","1512562762"
"site da real","98","84","90","54.52","0.00","https://www.octadesk.com/chat-para-site","0.00","0.00","0.00","1410000000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1511202656"
"curso atendimento ao cliente sebrae","36","0","50","73.34","0.00","https://blog.octadesk.com/sebrae-oferece-curso-gratuito-sobre-atendimento-ao-cliente/","0.00","0.00","0.28","630000","0.56,0.56,0.78,1.00,0.56,0.33,0.56,0.33,0.56,0.56,0.56,0.78","1512557701"
"atendimento excelente ao cliente","19","0","40","58.66","0.00","http://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.07","1150000","0.80,0.80,0.80,0.60,0.60,0.60,0.80,0.60,1.00,0.80,1.00,0.60","1509332459"
"o que faz um promoter","87","0","260","78.47","0.00","https://blog.octadesk.com/porque-usar-nps/","0.00","0.00","0.02","308000","0.23,0.08,1.00,0.44,0.81,0.04,0.29,0.15,0.81,0.08,0.54,0.54","1513561988"
"planilha cadastro de clientes","50","52","260","72.82","3.19","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.46","327000","1.00,1.00,0.81,1.00,1.00,0.53,0.81,0.81,0.81,0.66,0.81,0.81","1511408927"
"freshdesk","49","0","1300","55.41","22.84","https://www.octadesk.com/concorrentes/freshdesk","0.00","0.00","0.61","1360000","0.16,1.00,0.44,1.00,0.55,0.67,0.19,0.44,0.29,0.29,0.24,0.16","1511619426"
"construtora plano","63","69","880","51.32","2.18","https://www.octadesk.com/planos/sistema-de-chamados","0.00","0.00","0.10","588000","0.03,0.10,0.04,0.44,0.15,0.29,0.36,0.15,1.00,1.00,0.82,1.00","1511139645"
"planilha cadastro clientes excel gratis","40","0","70","69.24","0.06","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.37","464000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511294794"
"canais da globo","68","0","320","78.44","0.03","https://blog.octadesk.com/canais-de-atendimento-globo/","0.00","0.00","0.02","746000","1.00,0.81,1.00,1.00,0.66,0.66,1.00,0.81,1.00,1.00,1.00,1.00","1511910122"
"outubro rosa brasil","40","0","20","60.76","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.03","5110000","0.06,0.06,0.24,1.00,0.06,0.06,0.00,0.00,0.00,0.06,0.06,0.06","1511730347"
"como melhorar seu relacionamento","33","0","110","73.25","0.00","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.01","922000","0.55,0.36,0.16,0.36,0.19,0.24,0.44,1.00,0.67,0.05,0.12,0.67","1513486663"
"a comunicacao","95","0","30","69.99","0.00","https://blog.octadesk.com/saiba-como-a-tecnologia-pode-melhorar-a-comunicacao-em-sua-equipe-de-atendimento/","0.00","0.00","0.04","30500000","0.29,0.43,0.43,0.57,0.43,0.29,0.14,0.29,1.00,0.71,0.57,0.43","1513162164"
"quais as qualidades de um bom profissional","36","0","20","69.37","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.01","543000","0.20,0.40,0.40,0.40,0.40,0.40,0.40,0.60,1.00,0.20,0.60,0.40","1511693854"
"o sac","23","36","90","69.88","0.00","https://blog.octadesk.com/o-sac-nunca-foi-tao-pop/","0.00","0.00","0.00","25900000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1513574901"
"planilha para controle de clientes","26","0","50","78.79","3.61","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.62","393000","0.71,1.00,0.71,1.00,0.71,0.43,1.00,0.57,0.57,0.71,0.57,0.71","1512605634"
"formas de relacionamento com o cliente","43","0","90","59.83","4.23","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.09","422000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513415363"
"planilha de clientes excel","80","0","110","76.23","0.03","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.22","431000","0.65,0.65,0.82,0.41,0.29,0.29,0.82,0.82,1.00,0.65,0.65,0.18","1512458551"
"perguntas rapidas","90","0","170","78.81","0.00","https://blog.octadesk.com/13-maneiras-rapidas-para-verificar-se-sua-empresa-tem-um-problema-de-atendimento-ao-cliente/","0.00","0.00","0.00","993000","0.65,0.65,0.65,0.65,0.42,0.54,1.00,0.81,0.81,0.81,0.81,0.81","1512524223"
"sistema de chat online","35","41","50","39.64","3.09","https://www.octadesk.com/chat-para-site","0.00","0.00","0.93","2330000","0.57,0.57,0.57,0.57,0.71,0.43,0.57,0.71,1.00,0.71,1.00,0.57","1512859910"
"excelência no atendimento","30","0","590","73.69","1.40","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.18","603000","0.67,0.82,0.82,0.82,0.82,0.54,0.67,0.67,0.82,0.82,1.00,0.82","1510506185"
"planilha de cadastro de clientes gratis excel","38","0","70","62.90","1.49","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.32","298000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511175708"
"etica no atendimento ao cliente","22","0","50","74.36","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.10","362000","0.44,0.44,0.56,0.56,1.00,0.33,0.44,0.44,0.44,0.78,0.44,0.44","1512591420"
"planilhas cadastro de clientes","21","0","20","67.66","0.09","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.57","358000","0.67,1.00,0.33,0.67,0.33,0.67,0.67,0.67,0.33,0.67,0.67,0.33","1511390564"
"cadastro clientes gratis","46","0","110","81.90","5.11","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.67","3800000","0.79,0.79,1.00,1.00,1.00,0.36,0.50,0.50,1.00,0.79,0.79,0.79","1512493303"
"e-commerce dicas","68","0","30","69.74","0.00","https://blog.octadesk.com/atendimento-online-e-commerce/","0.00","0.00","0.49","448000","0.80,0.40,0.40,0.60,0.60,0.20,0.60,0.40,0.80,0.60,1.00,0.60","1513154301"
"site chat","14","90","50","45.43","2.41","https://www.octadesk.com/chat-para-site","0.00","0.00","0.82","316000000","0.71,1.00,0.71,0.57,0.57,1.00,1.00,0.71,0.71,0.71,1.00,0.71","1509309759"
"plano construtora","57","58","70","60.74","2.93","https://www.octadesk.com/planos/sistema-de-chamados","0.00","0.00","0.19","567000","0.54,0.03,0.10,1.00,0.44,0.15,0.29,0.36,0.15,1.00,0.03,0.82","1511158722"
"atendimento online site","79","0","20","53.97","4.39","https://www.octadesk.com/chat-para-site","0.00","0.00","0.91","26400000","1.00,0.67,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33","1511768191"
"escelencia","82","0","390","56.98","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.02","8760000","1.00,1.00,0.24,1.00,0.30,0.16,0.82,0.36,0.55,0.55,0.44,0.82","1513280566"
"frases de um bom atendimento ao cliente","29","0","70","62.22","1.43","https://blog.octadesk.com/6-dicas-da-zappos-sobre-atendimento-ao-cliente/","0.00","0.00","0.12","526000","0.71,0.57,0.14,0.57,0.14,1.00,1.00,0.29,0.57,0.57,0.29,0.29","1511203436"
"planilha para cadastro de clientes","38","0","170","73.59","1.17","http://content.octadesk.com/lp-planilha-cadastro-de-clientes","0.00","0.00","0.44","325000","0.44,0.55,0.12,0.55,0.55,0.36,0.36,0.16,1.00,1.00,1.00,0.36","1513346706"
"software de atendimento","22","0","20","52.24","3.42","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.90","4850000","0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.67,1.00,0.67,1.00,1.00","1511795827"
"reclamaqui","43","0","480","73.65","0.09","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8340000","0.44,0.24,1.00,0.24,0.12,0.36,0.36,0.82,0.12,0.12,0.19,0.19","1513255907"
"o que ecultura","94","60","40","81.90","0.00","http://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.01","3680000","0.56,0.44,0.78,0.44,0.33,0.22,0.11,0.56,1.00,0.56,0.44,0.44","1509335303"
"modelo de check list","73","59","880","57.84","0.03","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.03","5380000","1.00,1.00,1.00,1.00,0.88,0.72,0.88,0.72,1.00,0.88,0.88,0.88","1512496250"
"sistema de chamados gratuito","14","18","90","49.32","44.38","https://www.octadesk.com/sistema-de-chamados","0.00","0.09","0.79","490000","0.22,0.22,0.09,0.22,0.28,0.03,0.16,0.03,0.09,0.09,0.22,1.00","1513421599"
"atendimento do cliente","80","54","20","69.62","0.16","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.24","8880000","0.67,0.67,1.00,1.00,1.00,0.33,0.67,0.33,1.00,0.67,0.33,0.67","1511773462"
"planilha controle de clientes","29","0","70","65.95","5.05","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.43","383000","0.10,0.10,0.23,0.10,1.00,0.05,0.36,0.05,0.23,0.23,0.54,0.05","1511207757"
"helpdesck","13","0","110","48.11","84.04","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.29","0.63","188000000","0.79,0.79,0.79,0.64,0.64,0.64,0.79,0.64,1.00,0.79,0.79,0.64","1512489640"
"gestao de processos","64","0","1000","57.61","4.23","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.75","694000","0.45,0.68,0.77,0.77,0.77,0.45,0.45,0.68,0.77,1.00,1.00,0.77","1512527878"
"o que é desk","20","0","320","73.36","0.00","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.01","5300000","0.03,0.02,0.08,0.19,0.36,0.30,0.16,0.67,1.00,1.00,0.55,1.00","1513479998"
"site do cliente","68","0","70","67.22","0.00","https://www.octadesk.com/chat-para-site","0.00","0.00","0.00","11800000","1.00,0.44,0.11,0.44,0.11,0.78,0.78,0.22,0.44,0.44,0.44,0.22","1511294235"
"reclame aaqui","48","0","320","72.19","0.06","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","9050000","0.12,0.12,0.30,0.12,0.36,0.19,1.00,0.44,0.67,0.67,0.55,1.00","1513505222"
"empresas de service desk","87","0","20","32.42","49.01","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.96","3400000","0.67,0.33,0.33,0.67,0.67,0.33,0.67,0.33,1.00,0.67,0.67,0.67","1511718700"
"ferramentas de help desk","31","0","70","54.51","30.66","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.95","383000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511155925"
"que significa empatia","93","0","70","83.69","0.00","https://blog.octadesk.com/empatia-melhora-o-mundo-e-faz-sua-empresa-crescer/","0.00","0.00","0.00","652000","0.05,0.05,1.00,0.24,1.00,0.02,0.07,0.02,0.12,0.12,0.05,0.02","1511374914"
"promoter","92","0","6600","75.24","0.58","https://blog.octadesk.com/porque-usar-nps/","0.00","0.00","0.01","58900000","1.00,1.00,1.00,0.81,0.81,0.81,0.81,0.67,1.00,1.00,1.00,1.00","1513081426"
"não pelo reclame aqui","32","0","50","97.90","2.11","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.04","1770000","0.78,0.56,0.44,0.44,0.56,0.56,0.78,0.78,1.00,0.56,0.78,1.00","1512586582"
"o que fazer para o relacionamento melhorar","79","0","90","73.18","0.00","https://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.02","3940000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1513574286"
"historia deterror","69","0","90","74.13","0.00","http://blog.octadesk.com/historia-de-terror-de-atendimento-ao-cliente-verdadeira-parte-1/","0.00","0.00","0.00","20600000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1509748181"
"atendimento aos clientes","88","0","70","69.07","0.13","https://www.octadesk.com/funcionalidades/atendimento-ao-cliente","0.00","0.00","0.18","19600000","1.00,0.78,0.56,0.56,0.78,0.44,0.78,0.44,0.78,0.78,1.00,0.78","1512594154"
"ecelencia","83","0","140","59.57","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.00","10800000","0.82,0.15,0.36,0.15,1.00,1.00,1.00,0.44,0.29,0.29,0.19,0.67","1513395867"
"curso 24 horas reclame aqui","33","0","30","77.98","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.19","61000","0.29,0.29,0.29,0.71,0.29,0.14,0.29,0.43,1.00,1.00,0.57,0.29","1511374969"
"planilha para cadastrar clientes","36","31","90","66.63","0.81","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.64","666000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1513426124"
"cliente satisfeito frases","80","0","720","62.83","0.00","https://blog.octadesk.com/atendimento-ao-cliente-como-se-destacar-da-concorrencia/","0.00","0.00","0.01","708000","0.36,0.08,0.16,0.36,0.30,0.55,0.44,1.00,0.16,0.16,0.19,0.44","1510500182"
"relacionamento ao cliente","97","0","40","70.56","4.07","http://blog.octadesk.com/dicas-relacionamento-com-o-cliente/","0.00","0.00","0.34","7560000","0.80,0.60,0.80,0.60,0.80,0.40,0.60,0.80,0.60,0.60,1.00,0.80","1509342861"
"conversa online gratis","47","69","210","72.66","1.07","https://www.octadesk.com/chat-para-site","0.00","0.00","0.84","1630000","0.81,0.66,1.00,0.81,0.66,0.66,0.81,0.66,0.44,0.22,0.44,0.66","1511904227"
"mal atendimento ou mau atendimento","22","0","90","67.46","0.00","https://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.00","1430000","0.64,0.79,0.36,0.36,1.00,0.79,0.79,0.64,0.64,0.50,0.50,0.79","1512405040"
"checklist modelo","38","0","210","62.35","0.03","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.03","650000","0.66,0.81,1.00,0.81,0.53,0.22,0.22,0.34,0.66,0.81,0.66,0.66","1512392116"
"gerente de processos","82","0","140","84.10","3.03","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.38","1360000","0.82,0.82,1.00,1.00,1.00,0.65,1.00,0.82,1.00,0.82,1.00,1.00","1512460590"
"chat novo","96","0","20","65.95","0.32","https://blog.octadesk.com/chat-octadesk-canal-de-atendimento-online/","0.00","0.00","0.42","15300000","0.20,0.20,1.00,0.40,0.60,0.40,0.20,0.40,0.60,0.40,0.40,0.20","1511771176"
"cadastro para clientes","75","0","30","70.15","7.33","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.84","2180000","0.50,0.50,0.50,0.50,0.75,0.25,0.75,0.50,0.75,0.75,1.00,0.75","1513113452"
"help desk gratuito","46","0","40","58.28","50.48","https://blog.octadesk.com/webinar-sistema-de-chamados-octadesk/","0.00","0.00","0.88","955000","0.43,1.00,0.57,0.71,0.43,0.29,0.71,0.71,0.71,0.71,0.71,1.00","1512986855"
"artigo sobre atendimento ao cliente","39","0","70","64.82","0.06","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.14","735000","0.64,0.64,1.00,0.64,0.64,0.27,0.18,0.36,0.82,0.82,0.82,0.64","1512597092"
"rosas em movimento","32","48","90","68.56","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.01","3130000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1513574335"
"reckame aqui","56","0","390","72.31","0.29","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.02","8740000","1.00,0.55,0.24,0.55,0.12,0.36,0.82,0.19,0.12,0.12,0.19,0.44","1513287376"
"central de atendimentos claro","66","0","20","80.30","1.07","https://blog.octadesk.com/monte-uma-central-de-atendimento-ao-cliente/","0.00","0.00","0.45","441000","0.67,0.67,0.67,0.67,1.00,1.00,0.67,1.00,1.00,1.00,0.67,1.00","1511724633"
"planilha clientes","38","0","70","74.85","0.71","https://blog.octadesk.com/tag/planilha-de-cadastro-de-clientes/","0.00","0.00","0.29","504000","0.04,0.01,0.06,0.01,1.00,0.04,0.03,0.10,0.36,0.01,0.12,0.01","1511250936"
"sistema de ticket","79","0","50","54.91","18.05","https://www.octadesk.com/","0.00","0.00","0.70","7610000","0.71,0.71,0.57,0.57,0.57,0.57,0.71,0.71,1.00,0.71,0.57,1.00","1512609522"
"controle de senhas de atendimento","93","0","70","40.77","3.12","https://blog.octadesk.com/seguranca-atendimento-ao-cliente/","0.00","0.00","0.79","731000","0.57,0.57,0.14,0.57,0.14,0.29,0.43,1.00,0.57,0.57,0.14,1.00","1511189601"
