Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"atendimento online claro chat","74","85","20","73.94","1.53","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.32","494000","0.50,0.25,0.50,0.50,0.50,1.00,0.50,0.75,0.50,0.50,0.50,0.50","1511711349"
"central de cobrança terra","39","40","140","84.27","3.09","https://blog.neoassist.com/metricas-para-central-de-atendimento/","0.00","0.00","0.04","514000","0.82,1.00,0.24,1.00,0.67,0.06,0.67,0.06,0.44,0.44,0.44,0.10","1513364675"
"quem é o consumidor","84","87","90","66.18","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.01","5910000","1.00,0.01,0.05,0.01,0.08,0.03,0.02,0.08,0.01,0.01,0.10,0.01","1513558515"
"telemarketing definição","39","52","90","74.33","0.00","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.02","163000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1513545827"
"sinonimo de encaixar","50","38","140","73.20","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","459000","0.43,0.67,0.67,0.81,0.81,0.33,0.43,0.43,0.81,0.81,1.00,1.00","1512392404"
"dicas para atendimento ao cliente","13","12","30","63.52","0.00","https://blog.neoassist.com/6-dicas-para-melhorar-a-qualidade-no-atendimento/","0.00","0.00","0.16","1060000","0.57,0.43,0.43,0.43,0.43,0.14,0.14,0.29,0.29,0.43,1.00,0.43","1511725945"
"dicas para atendimento ao cliente","14","13","30","63.52","0.00","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.16","1060000","0.57,0.43,0.43,0.43,0.43,0.14,0.14,0.29,0.29,0.43,1.00,0.43","1511725945"
"banco de dados crm","45","62","20","74.72","5.18","https://blog.neoassist.com/gestao-de-relacionamento-com-o-cliente/","0.00","0.00","0.94","454000","0.67,1.00,0.67,0.67,0.67,0.33,0.33,0.33,0.67,0.67,0.67,0.67","1511712851"
"sinonimo manutenção","61","0","390","73.17","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","57000","1.00,0.16,0.03,0.16,0.30,0.24,0.12,0.55,0.82,0.82,0.44,0.82","1513248162"
"chat pastor online","43","40","70","69.59","0.09","http://cdn-01.neoassist.com/n.js?d=universal.neoassist.com&ip=Index&it=default","0.00","0.00","0.24","3130000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511221619"
"telemarketing dicas atendimento","15","18","70","60.40","0.58","https://blog.neoassist.com/5-regras-bom-atendimento-sac/","0.00","0.00","0.06","161000","0.44,0.44,0.11,0.44,0.11,0.22,0.33,0.78,0.44,0.44,1.00,0.78","1511204657"
"frases com a palavra problema","36","30","110","80.56","0.00","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.00","614000","0.81,0.02,0.36,0.81,0.29,0.54,1.00,0.24,0.02,0.02,0.02,0.05","1513560282"
"spoleto fabio porchat","94","91","70","73.27","0.00","https://blog.neoassist.com/marketing-de-influencia/","0.00","0.00","0.00","121000","0.44,0.44,0.11,0.44,0.11,0.22,0.33,0.78,0.44,0.44,1.00,0.78","1511308355"
"como fidelizar seu cliente","20","21","70","70.51","3.29","https://blog.neoassist.com/fidelizar-clientes-porque/","0.00","0.00","0.39","114000","0.35,0.35,0.12,0.35,0.27,0.19,0.04,0.19,0.12,1.00,1.00,0.19","1511190835"
"qual o significado da palavra deferida","57","58","90","78.95","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","218000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513552697"
"exemplos de pesquisa de satisfação","9","11","30","60.93","1.23","https://blog.neoassist.com/modelos-de-pesquisa-de-satisfacao-do-cliente/","0.00","0.00","0.42","332000","0.50,0.75,0.75,1.00,0.75,0.50,0.50,0.50,0.75,0.75,1.00,1.00","1513156964"
"claro central de atendimento telefone","70","0","70","78.83","1.62","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.46","768000","0.64,0.50,0.29,0.21,1.00,1.00,0.79,0.64,0.50,0.36,0.36,0.36","1512425040"
"palestra sobre atendimento ao cliente","16","0","40","61.00","0.84","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.40","599000","0.71,1.00,1.00,1.00,0.57,0.29,0.43,0.43,0.71,0.43,0.57,0.43","1509308534"
"quais as estratégias de marketing","41","27","30","66.41","0.00","https://blog.neoassist.com/estrategias-de-marketing-de-relacionamento/","0.00","0.00","0.12","1480000","0.20,0.60,0.40,0.20,0.60,0.20,0.20,0.20,0.40,1.00,1.00,0.80","1513118496"
"cliente consumidor","29","0","90","59.09","0.00","https://blog.neoassist.com/o-que-e-satisfacao-do-cliente/","0.00","0.00","0.03","17600000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1510521912"
"nerda","95","0","110","81.24","0.00","https://blog.neoassist.com/descobri-que-sou-nerd/","0.00","0.00","0.00","230000","0.79,1.00,0.79,0.79,0.79,0.79,0.79,0.64,0.79,1.00,1.00,0.79","1512453935"
"o que é ser pro ativo","33","35","480","78.89","0.00","https://blog.neoassist.com/proatividade-no-atendimento-ao-cliente/","0.00","0.00","0.00","7410000","0.16,0.10,0.44,1.00,0.44,0.16,0.12,0.30,0.44,0.44,0.82,0.67","1513195785"
"oq importa e se sentir bem","65","0","90","78.85","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.02","980000","0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78,0.11","1513585644"
"o que humanização","43","0","320","68.65","0.00","https://blog.neoassist.com/atendimento-humanizado/","0.00","0.00","0.00","2090000","0.24,0.08,0.02,0.16,0.67,0.24,0.19,0.44,0.03,0.67,0.12,1.00","1513287867"
"como elaborar uma pesquisa","58","53","90","78.98","0.09","https://blog.neoassist.com/como-fazer-pesquisa-de-satisfacao/","0.00","0.00","0.24","21000000","0.29,0.79,0.79,0.79,0.64,0.36,0.21,0.36,1.00,1.00,0.79,0.50","1512405215"
"call center telemarketing","35","6","50","67.72","0.03","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.62","1390000","1.00,0.71,0.71,0.71,0.71,0.57,1.00,1.00,1.00,0.71,0.71,0.71","1512594168"
"consumidor é","86","0","90","77.93","0.00","https://blog.neoassist.com/a-experiencia-do-consumidor-e-o-futuro-das-competicoes-entre-empresas/","0.00","0.00","0.01","24700000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1510516192"
"satisfação valor e fidelidade do cliente","75","43","70","83.86","0.00","https://blog.neoassist.com/estrategias-de-marketing-de-relacionamento/","0.00","0.00","0.31","400000","0.33,0.78,0.22,0.78,1.00,0.44,0.44,0.11,0.78,0.78,0.78,0.78","1511293737"
"disponibilizar sinonimo","95","0","590","77.72","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","16000","0.67,0.82,0.67,0.67,0.82,0.55,0.55,0.55,0.67,0.82,1.00,0.82","1511372728"
"vivo auto atendimento","82","74","50","81.44","0.03","https://blog.neoassist.com/tendencias-de-tecnologia-em-atendimento/","0.00","0.00","0.21","245000","0.71,0.57,0.71,0.71,0.71,0.71,1.00,0.71,0.71,0.43,0.71,0.43","1512530421"
"prova de atendimento ao cliente","24","14","70","71.06","5.21","https://blog.neoassist.com/perguntas-sobre-atendimento-ao-cliente/","0.00","0.00","0.36","661000","0.29,0.57,0.14,0.57,0.14,0.29,0.43,1.00,0.57,0.57,0.71,1.00","1511200508"
"telefone privalia sac","20","0","110","65.95","0.00","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.02","36000","0.27,0.27,0.27,0.54,0.54,0.81,1.00,0.65,0.54,0.35,0.15,0.15","1512469918"
"relacionada sinonimo","100","0","170","78.79","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","239000","0.28,0.44,0.66,0.53,0.66,0.28,0.22,0.34,0.53,0.53,1.00,0.81","1513179924"
"redação definição","97","0","20","87.12","0.00","https://blog.neoassist.com/o-que-e-excelencia-no-atendimento-ao-cliente-afinal/","0.00","0.00","0.03","1760000","0.20,0.60,0.40,0.40,0.40,0.20,0.20,0.40,1.00,0.60,0.60,0.60","1513176747"
"qualidade de produtos e serviços","65","0","70","77.49","1.46","https://blog.neoassist.com/qualidade-no-atendimento-ao-cliente-5-pilares/","0.00","0.00","0.04","22500000","0.44,0.08,0.02,0.08,0.08,0.04,0.54,0.23,0.19,0.19,0.10,1.00","1511232955"
"deferir sinonimo","47","47","590","83.61","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","5000","0.24,0.01,0.06,0.36,0.19,0.55,0.30,0.12,0.19,0.19,1.00,0.55","1511124707"
"organizador de emails","33","25","30","77.67","1.69","https://blog.neoassist.com/3-tecnicas-para-gerenciar-emails-como-um-mestre/","0.00","0.00","0.18","314000","0.75,0.50,0.50,1.00,0.75,0.50,0.50,0.75,1.00,0.75,0.75,1.00","1511873885"
"claro atendimento chat","89","76","110","86.61","0.81","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.19","575000","0.36,0.36,0.10,0.15,0.10,0.03,0.06,0.44,1.00,0.67,0.67,0.82","1513382578"
"detratores","100","97","880","74.50","0.00","https://blog.neoassist.com/net-promoter-score-nps/","0.00","0.00","0.00","749000","0.72,0.88,0.88,0.72,0.88,0.59,0.72,0.72,1.00,0.88,1.00,1.00","1512497051"
"central relacionamento claro","26","25","70","77.70","3.35","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.29","626000","0.78,0.78,0.78,1.00,0.78,0.78,1.00,0.78,1.00,0.78,1.00,1.00","1512584221"
"significado sla","45","0","90","64.08","0.00","https://blog.neoassist.com/sla-acordo-de-nivel-de-servico/","0.00","0.00","0.02","319000","0.82,0.82,1.00,0.82,1.00,0.64,0.82,0.64,1.00,1.00,1.00,1.00","1512418825"
"claro telefone atendimento cliente","77","77","30","78.40","1.20","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.27","588000","0.29,1.00,0.43,0.14,0.29,0.57,0.71,0.29,0.29,0.29,0.14,0.14","1513096577"
"como fazer um bom telemarketing","64","0","70","59.42","0.39","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.14","7280000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511225129"
"o que significa convivencia","35","69","390","77.21","0.00","https://blog.neoassist.com/o-que-e-relacionamento-com-o-cliente/","0.00","0.00","0.00","7580000","0.07,0.04,0.10,1.00,0.67,0.67,0.15,0.36,0.10,0.24,0.36,0.04","1513234755"
"projeto de atendimento ao cliente","34","23","20","71.23","6.58","https://www.neoassist.com/estruturar-central","0.00","0.00","0.12","11100000","0.20,0.20,0.40,0.40,0.40,0.20,0.20,0.20,1.00,0.40,0.40,0.40","1511710468"
"sinonimo de saida","34","0","720","80.31","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","14000","0.06,0.15,0.04,0.15,0.54,1.00,0.81,0.02,0.06,0.29,0.35,0.81","1509352803"
"central da claro atendimento","66","65","50","79.27","1.27","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.41","1310000","0.11,0.11,0.11,0.11,0.78,0.78,1.00,0.56,1.00,1.00,1.00,0.78","1512594892"
"sinonimo de eficiente","82","94","390","75.05","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","1210000","0.36,0.82,0.16,0.36,0.16,0.67,0.24,1.00,0.44,0.67,0.67,0.44","1511622059"
"sac com","54","35","90","46.95","0.00","https://blog.neoassist.com/porque-voce-precisa-modernizar-o-sac-com-urgencia/","0.00","0.00","0.05","104000000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1513554102"
"sinônimo de satisfeito","61","0","880","71.52","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","319000","0.07,0.10,0.03,0.15,0.29,1.00,0.19,0.44,0.10,0.29,0.01,1.00","1510504606"
"praticidade significado","64","54","110","83.73","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.03","364000","0.36,0.44,1.00,0.44,1.00,0.67,0.30,0.12,0.19,0.19,0.19,0.30","1513393397"
"fone atendimento claro","100","0","140","79.14","1.82","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.46","671000","0.65,0.65,0.65,0.65,0.82,0.65,1.00,1.00,0.82,0.82,0.82,0.82","1508910178"
"central de atendimento ao cliente net","91","0","50","79.20","1.92","https://blog.neoassist.com/net-promoter-score-nps/","0.00","0.00","0.17","2580000","0.22,0.33,0.56,0.56,0.56,0.56,1.00,0.44,0.78,0.78,0.78,0.78","1512556294"
"o que significa gestao","73","91","110","74.75","1.43","https://blog.neoassist.com/gestao-de-relacionamento-com-o-cliente/","0.00","0.00","0.16","575000","0.41,0.82,0.82,0.82,0.65,0.29,0.53,0.65,1.00,0.82,0.82,0.65","1512403313"
"olhachat","67","0","720","75.16","0.00","https://blog.neoassist.com/5-dicas-para-melhorar-o-atendimento-via-chat/","0.00","0.00","0.01","614000","0.19,0.19,0.44,0.19,0.16,0.30,0.16,0.67,1.00,1.00,0.01,0.44","1511703042"
"significado de consumidor","55","48","140","84.77","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","8650000","1.00,0.01,0.06,0.12,0.82,0.19,0.82,0.36,0.55,0.55,0.55,0.24","1513371161"
"o que é saber","57","72","170","75.86","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","414000000","0.36,0.36,0.06,0.36,0.12,0.24,0.44,1.00,0.67,0.67,0.82,0.44","1513359784"
"o que são estratégias de marketing","28","40","30","66.04","0.00","https://blog.neoassist.com/estrategias-de-marketing-de-relacionamento/","0.00","0.00","0.02","1080000","0.40,0.40,0.40,1.00,1.00,0.40,0.20,0.20,0.60,0.80,0.80,0.80","1511349767"
"sinonimo empresa","70","92","320","65.95","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","1050000","0.44,0.44,0.19,0.44,0.16,0.30,0.55,0.12,0.82,0.82,1.00,0.55","1511632083"
"o que é atendente","25","23","90","83.97","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.05","3030000","0.24,0.82,0.03,0.24,1.00,0.67,0.15,0.67,0.29,0.44,0.44,0.44","1513597143"
"significado da palavra reivindicar","41","48","320","81.09","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.00","1170000","0.29,0.12,0.03,0.12,1.00,1.00,0.24,0.54,0.36,0.03,0.54,0.36","1513275507"
"clientemais","74","88","260","77.63","0.03","https://blog.neoassist.com/7-dicas-de-atendimento-para-construir-relacionamentos-mais-fortes/","0.00","0.00","0.07","48100000","0.53,0.81,0.66,0.53,0.66,0.81,0.81,0.81,0.81,1.00,1.00,1.00","1513164708"
"definição de marketing de relacionamento","12","30","50","65.55","0.00","https://blog.neoassist.com/estrategias-de-marketing-de-relacionamento/","0.00","0.00","0.06","507000","0.27,0.36,0.64,1.00,0.82,0.18,0.09,0.18,0.27,0.45,0.64,0.64","1512590683"
"recíprocas significado","45","61","140","82.68","0.00","https://blog.neoassist.com/o-que-e-relacionamento-com-o-cliente/","0.00","0.00","0.00","399000","0.52,0.52,0.52,0.67,0.67,0.81,1.00,0.67,0.52,0.43,0.52,0.52","1513373587"
"escutar significado","94","0","170","74.96","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.01","549000","0.82,0.67,0.29,0.67,1.00,0.44,1.00,0.24,0.15,0.15,0.15,0.36","1513358413"
"frases para telemarketing","79","0","70","58.89","2.02","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.02","386000","0.44,0.44,0.11,0.44,0.11,0.22,0.33,0.78,0.44,0.44,1.00,0.78","1511190823"
"indicadores de call center","25","0","50","37.22","2.80","https://blog.neoassist.com/as-metricas-de-call-center-mais-importantes-que-voce-precisa-conhecer/","0.00","0.00","0.20","535000","0.56,0.56,0.56,0.78,0.56,0.33,0.44,0.78,1.00,0.78,0.56,0.78","1509321739"
"como montar um call center de vendas","15","16","30","52.14","1.66","https://blog.neoassist.com/saiba-como-montar-um-call-center/","0.00","0.00","0.92","465000","0.80,1.00,0.60,0.60,0.20,0.40,1.00,0.40,0.40,0.40,0.60,0.40","1513144861"
"conceito relações interpessoais","56","90","140","77.47","0.00","https://blog.neoassist.com/o-que-e-relacionamento-com-o-cliente/","0.00","0.00","0.00","499000","0.54,0.04,0.12,1.00,0.15,0.15,0.67,0.29,0.44,0.44,0.29,0.44","1513546803"
"integracao de sistemas","37","52","20","58.83","0.00","https://blog.neoassist.com/integracao-de-sistemas/","0.00","0.00","0.33","5940000","1.00,0.33,0.67,1.00,1.00,0.67,0.33,0.33,0.67,0.67,0.67,0.67","1513201496"
"central claro atendimento numero","86","0","20","79.81","0.87","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.24","643000","0.33,0.67,0.33,0.33,0.33,0.67,1.00,0.67,0.67,1.00,1.00,1.00","1508846832"
"frases de mulheres apaixonadas","71","74","70","72.04","0.00","https://blog.neoassist.com/ser-mulher-no-ti/","0.00","0.00","0.01","680000","0.82,0.64,0.64,0.64,0.64,0.64,1.00,0.64,0.64,0.82,0.45,0.64","1512503544"
"numero telefone atendimento claro","100","0","30","82.84","1.07","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.24","4720000","0.50,0.50,0.50,0.50,0.50,1.00,1.00,0.75,0.75,0.75,0.75,0.75","1513133779"
"ikesaki horário de funcionamento","59","0","50","74.19","0.09","https://www.neoassist.com/","0.00","0.00","0.16","18000","0.33,0.44,0.33,0.44,0.56,0.56,0.56,0.78,1.00,1.00,0.78,1.00","1509321779"
"a importancia do bom atendimento ao cliente","40","32","90","58.86","3.12","https://blog.neoassist.com/5-regras-bom-atendimento-sac/","0.00","0.00","0.22","2760000","0.04,0.07,0.03,0.07,0.12,0.04,1.00,0.12,0.07,0.07,0.10,0.07","1513421832"
"telefone para reclamação claro","100","95","70","81.58","2.67","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.04","538000","0.29,0.44,1.00,0.44,0.24,0.67,0.04,0.10,0.01,0.01,0.10,0.10","1511200895"
"planejamento de trabalho em equipe","18","16","90","69.59","2.99","https://blog.neoassist.com/a-importancia-do-planejamento/","0.00","0.00","0.04","1830000","0.22,0.22,0.56,0.22,0.78,1.00,0.33,1.00,0.56,0.56,0.22,0.56","1513520245"
"central de relacionamento claro telefone","56","0","90","78.62","0.65","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.17","1150000","0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44,0.56","1513459074"
"construir uma familia","68","53","260","78.55","0.00","https://blog.neoassist.com/empresa-nao-e-familia-e-time/","0.00","0.00","0.01","36200000","0.19,0.36,0.81,0.36,0.66,0.24,0.24,1.00,0.66,0.66,0.44,0.44","1513397984"
"como fazer pesquisa","19","18","170","73.46","1.62","https://blog.neoassist.com/como-fazer-pesquisa-de-satisfacao/","0.00","0.00","0.30","39300000","0.65,0.65,0.81,0.54,0.65,0.35,0.42,0.42,0.81,0.81,1.00,0.54","1512518491"
"sinonimo de forma","75","94","1000","83.36","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","17100000","0.82,0.13,0.01,0.06,0.10,0.44,0.16,0.10,0.24,0.36,0.36,1.00","1511611549"
"atendimento claro chat","69","0","40","82.95","0.74","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.46","551000","0.29,0.43,0.43,0.57,0.29,0.57,0.43,0.71,0.71,0.71,0.71,1.00","1513019873"
"significado da palavra fato","75","80","170","74.87","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.01","1280000","0.42,0.54,0.54,0.54,0.54,0.35,0.54,1.00,0.81,0.81,0.65,0.54","1512524094"
"o que e sinonimo","98","0","1000","87.66","0.03","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","9490000","0.10,0.03,0.07,0.13,0.82,0.19,0.13,0.67,1.00,1.00,0.36,0.24","1511607701"
"relacionamento é","36","24","110","69.74","0.00","https://blog.neoassist.com/o-que-e-marketing-de-relacionamento/","0.00","0.00","0.01","23800000","1.00,0.01,0.44,0.01,0.36,0.08,0.12,0.55,0.36,0.36,0.24,0.24","1513537610"
"proativo ou pro-ativo","53","55","110","81.74","0.00","https://blog.neoassist.com/proatividade-no-atendimento-ao-cliente/","0.00","0.00","0.00","84000","0.00,0.44,0.81,1.00,0.28,0.16,0.16,0.16,0.22,0.22,0.22,0.16","1512523002"
"eu quero saber o que significa","100","0","30","50.43","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.05","1790000","0.40,0.60,0.40,0.60,0.60,0.40,0.40,1.00,1.00,0.80,1.00,0.80","1511407059"
